"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 01, 2017","3,292.64","3,274.37","3,292.64","3,273.50","23.72B","0.60%"
"Jul 31, 2017","3,273.03","3,252.75","3,276.95","3,251.19","24.60B","0.61%"
"Jul 28, 2017","3,253.24","3,240.17","3,256.37","3,232.96","18.22B","0.11%"
"Jul 27, 2017","3,249.78","3,243.76","3,251.93","3,220.64","22.85B","0.06%"
"Jul 26, 2017","3,247.67","3,244.46","3,264.85","3,228.04","21.35B","0.12%"
"Jul 25, 2017","3,243.69","3,249.14","3,261.65","3,233.14","20.56B","-0.21%"
"Jul 24, 2017","3,250.60","3,230.90","3,261.10","3,230.07","23.31B","0.39%"
"Jul 21, 2017","3,237.98","3,236.59","3,247.71","3,231.96","20.60B","-0.21%"
"Jul 20, 2017","3,244.86","3,227.51","3,246.24","3,225.43","23.21B","0.43%"
"Jul 19, 2017","3,230.98","3,181.40","3,232.94","3,179.73","27.24B","1.36%"
"Jul 18, 2017","3,187.57","3,159.73","3,187.67","3,150.13","19.06B","0.35%"
"Jul 17, 2017","3,176.46","3,219.79","3,230.35","3,139.50","26.62B","-1.43%"
